,0,1,2,3,4,5,6,7
185,-0.011079163134530166,-1.3362421150822597,-1.4508315323025256,-1.9633457962908023,-1.965840257890958,-2.76311756475353,-2.7649359620592704,-20.0
186,-0.011071339528055184,-1.336226653227402,-1.450847310498262,-1.9633636316541467,-1.9658194878800237,-2.7631379988336384,-2.76492257840886,-20.0
187,-0.011063599151436322,-1.3362113558603625,-1.450862920840852,-1.9628708919036235,-1.9663093242026197,-2.7631639490135544,-2.764903603653315,-20.0
188,-0.011055940683564748,-1.3361962203702231,-1.4508783659946327,-1.9629116081451015,-1.9662657352573347,-2.763195483227234,-2.7648789710514383,-20.0
189,-0.011048362831144456,-1.3361812442010323,-1.4508936485678443,-1.963456039338931,-1.9657184615986902,-2.7632327234674534,-2.7648485597747676,-20.0
190,-0.011040864327964167,-1.3361664248503669,-1.4509087711141144,-1.963290782555115,-1.9658809056816766,-2.763275849465915,-2.7648121912332497,-20.0
191,-0.011033443934192004,-1.3361517598679384,-1.4509237361338598,-1.9628735562295103,-1.9662953486054293,-2.763325103251173,-2.764769624514388,-20.0
192,-0.011026100435692092,-1.336137246854239,-1.4509385460756805,-1.9629883021721868,-1.966177848104451,-2.76338079402736,-2.7647205515068065,-20.0
193,-0.011018832643362281,-1.3361228834592376,-1.450953203337688,-1.963546859367479,-1.965616564748359,-2.763443302070682,-2.7646645930095457,-20.0
194,-0.011011639392492265,-1.336108667381107,-1.4509677102688043,-1.9632240321640306,-1.965936693751666,-2.763513078782451,-2.764601298667761,-20.0
195,-0.01100451954214133,-1.3360945963649984,-1.4509820691700122,-1.9628865396979351,-1.9662715155502923,-2.763590636906257,-2.764530156766528,-20.0
196,-0.010997471974535074,-1.3360806682018456,-1.450996282295573,-1.9630726118967348,-1.9660827997973476,-2.7636765181765997,-2.7644506265811652,-20.0
197,-0.010990495594480397,-1.3360668807272096,-1.4510103518542077,-1.9636057362981096,-1.9655470585443788,-2.763771211855115,-2.764362219834397,-20.0
198,-0.01098358932879813,-1.3360532318201574,-1.451024280010242,-1.9631673151347497,-1.965982889156198,-2.7638749691076123,-2.7642646863287457,-20.0
199,-0.010976752125772682,-1.3360397194021763,-1.4510380688847175,-1.9629091150878395,-1.9662385245570855,-2.7639874020543744,-2.76415841489043,-20.0
